requirement_id,standard_id,label,source,embedding_cosine_sim,embedding_cosine_sim_rank,bm25_score,bm25_score_rank,tfidf_cosine_sim,token_jaccard,technical_keyword_overlap_ratio,numeric_param_match_ratio,numeric_param_count_requirement,numeric_param_count_standard,ics_code_match,unit_overlap_ratio,rrf_score,rrf_rank,standard_status_current,standard_age_years,requirement_length_ratio,rrf_score_rank
req_604,IS_2932_1974,0,synthetic,0.3154638573479781,1.0,0.5518921531149622,2.0,0.0489844415469025,0.1108340398253295,0.1108340398253295,0.0,0.0,1.0,0.0,0.0,0.0317503848653516,2.0,1.0,52.0,2.7547545503907243,2.0
req_496,IS_3034_1993,1,synthetic,0.2299904889854233,1.0,6.774448044003914,1.0,0.5589258598633504,0.3279049079509494,0.3279049079509494,0.9304840547288752,3.0,3.0,0.0,0.0,0.0328316873419442,1.0,1.0,33.0,1.3708982879350835,1.0
req_088,IS_875_Part5_1987_H,0,synthetic,0.13032645773030996,3.0,1.5993388067200693,6.0,0.1564643856707019,0.08976536015532667,0.06639944849447407,0.07686231224150353,4.0,1.0,0.0,0.0,0.03267180180521901,4.0,1.0,39.0,,4.0
req_268,IS_1904_1986,0,synthetic,0.208079922792625,1.0,0.5507272035662462,2.0,0.2981009384033734,0.0583715237356063,0.0583715237356063,0.2506995233236107,4.0,2.0,0.0,0.2900620348450541,0.0324827500697256,1.0,1.0,40.0,2.2728087422953447,1.0
req_328,IS_2309_1989,0,synthetic,0.139558111209772,2.0,1.1882996667578931,2.0,0.3261269116659002,0.1571659255346412,0.1571659255346412,0.0594325583156818,2.0,3.0,0.0,0.0,0.0321223352196216,1.0,1.0,37.0,3.59313510230794,1.0
req_204,IS_9595_1996_H,1,synthetic,0.08116382491227761,1.0,2.403563306083875,1.0,0.09689642349997583,0.07395718954599294,0.09631060968695868,0.07302562915140805,0.0,2.0,0.0,,0.03208200494372394,2.0,1.0,30.0,2.5413217271393873,2.0
req_212,IS_814_2004,0,synthetic,0.3075976765788512,1.0,0.4306226060820434,2.0,0.1684180601010605,0.1614188201716141,0.1614188201716141,0.0830039505066947,4.0,2.0,0.0,0.0,0.0316631259005946,2.0,1.0,22.0,2.3778918306357686,2.0
req_551,IS_1200_Part1_1992_H,0,synthetic,0.2798010285138799,2.0,4.300379577134461,2.0,0.48567833563937945,0.11132321497539774,0.12683194823608107,0.7324158980209905,2.0,2.0,1.0,0.6054622062281111,0.032005460490244816,2.0,1.0,34.0,2.1424579918759665,2.0
req_005,IS_456_2000,0,manual,0.1921514734579656,4.0,1.3780894678863145,4.0,0.3244428422615251,0.1481481481481481,0.1481481481481481,0.0,1.0,0.0,0.0,0.0,0.032258064516129,3.0,1.0,26.0,1.626086956521739,3.0
req_037,IS_1077_1992,0,synthetic,0.2172981159449386,6.0,1.4963917439180054,7.0,0.2094315040277218,0.0537648574510148,0.0537648574510148,0.2269329462166721,1.0,3.0,0.0,0.0,0.0314071164767005,8.0,1.0,34.0,2.5406661518505294,8.0
req_099,IS_2932_1974_H,1,synthetic,0.35739531133775587,2.0,2.191466592098661,4.0,0.4695092590945489,0.26063652852549357,0.25641519336486107,0.6775070047267995,1.0,2.0,1.0,0.5567394553929841,0.03141753788703716,2.0,1.0,52.0,1.7551822936737786,2.0
req_079,IS_2309_1989_H,1,synthetic,0.1998633677534379,4.0,2.7903339690284454,2.0,0.29819187375572415,0.3218547921091275,0.3520361235592951,0.34297380908129566,1.0,2.0,1.0,0.5260777945079517,0.03175480292753814,5.0,1.0,37.0,3.0301396803159473,5.0
req_611,IS_8112_2013_H,0,synthetic,0.14915523897610805,1.0,1.5454942746644442,2.0,0.27569315326815896,0.17378875970730173,0.1688710378672066,0.03722582355643064,4.0,0.0,0.0,0.040683361022793525,0.032648989732642734,2.0,1.0,13.0,,2.0
req_570,IS_1536_2001,0,synthetic,0.1282100684342181,2.0,0.2108332217842814,1.0,0.4266136932104055,0.1000524556993331,0.1000524556993331,0.0397521013482598,1.0,0.0,0.0,0.157095286957508,0.0318160883501662,2.0,0.5,25.0,1.3117154744312485,2.0
req_623,IS_1642_1989,0,synthetic,0.0655871167311993,2.0,0.4856107663683485,2.0,0.0939338109325324,0.0247156798633973,0.0247156798633973,0.0800587839013438,3.0,3.0,0.0,0.0,0.0314643650685386,2.0,1.0,37.0,2.8653380301691485,2.0
req_607,IS_1200_Part1_1992_H,0,synthetic,0.1347705836380951,1.0,1.2180395124315322,1.0,0.14926124495011947,0.10971352662433702,0.1119001418432796,0.14547211223178452,1.0,2.0,0.0,0.16312214899126945,0.03243338678781015,2.0,1.0,34.0,3.0452662520131093,2.0
req_055,IS_3043_2018,0,synthetic,0.0660314490178124,6.0,1.2322793208371623,6.0,0.1920954480955413,0.0999090720516086,0.0999090720516086,0.0,0.0,3.0,0.0,0.1284324820288413,0.0315573795325996,7.0,1.0,8.0,3.5072221228227334,7.0
req_041,IS_12269_2013_H,1,synthetic,0.21939847465103815,5.0,2.7045558899798716,4.0,0.3945419463503833,0.12464650781938623,0.15764782960191023,0.14587183883672566,1.0,0.0,0.0,0.010385354935429922,0.03221289852617456,4.0,1.0,13.0,2.7447637725316154,4.0
req_635,IS_383_2016,0,synthetic,0.2287488492035514,1.0,1.694353173046008,2.0,0.0848139161188937,0.1513511335572823,0.1513511335572823,0.2961567791275748,4.0,3.0,0.0,0.0,0.0328677833495763,1.0,1.0,10.0,3.567754339508662,1.0
req_598,IS_1489_Part1_2015_H,0,synthetic,0.1960913542034983,2.0,2.2438491684398816,2.0,0.1512204412444494,,0.15026843991101302,0.169418871981519,4.0,1.0,0.0,0.0,,,1.0,11.0,3.0853187653016265,
req_299,IS_1077_1992_H,0,synthetic,0.09908375417747146,1.0,1.3938966186172115,1.0,0.2790950900980279,0.11794219671210049,0.09268131139928362,0.18651881753647018,1.0,2.0,0.0,0.00817322664646517,0.03270117088858369,2.0,1.0,34.0,2.0712738882388773,2.0
req_249,IS_456_2000,1,synthetic,0.4620588218340096,1.0,4.05505919618506,1.0,0.627729085069223,0.1295020891488429,0.1295020891488429,0.8625635702433759,3.0,3.0,0.0,0.9301706771452282,0.0310382494662466,2.0,1.0,26.0,1.777155203810682,2.0
req_052,IS_1554_Part1_1988,0,synthetic,0.2704889297847143,3.0,1.5140920995149307,6.0,0.338166261983222,0.1149988710596103,0.1149988710596103,0.0,0.0,1.0,0.0,0.0426469208055161,0.0322779034643456,3.0,0.5,38.0,2.7136048356012776,3.0
req_086,IS_800_2007,1,synthetic,0.4217156619179943,1.0,2.469716054784424,2.0,0.7477928837090841,0.3868617855704446,0.3868617855704446,0.4734829754997369,2.0,1.0,0.0,0.3759919065467923,0.0326433708030645,1.0,1.0,19.0,2.178246917321511,1.0
req_141,IS_2074_1992,0,synthetic,0.2652658676675105,3.0,2.220759654081588,3.0,0.1736065886022258,0.1369012543020123,0.1369012543020123,0.1382924558240543,1.0,3.0,0.0,0.0,0.0314873821220986,6.0,1.0,34.0,1.6236976805228407,6.0
req_363,IS_73_2013_H,0,synthetic,0.2629792354903302,2.0,0.5902064711664554,1.0,0.271941411397925,0.07636033569130948,0.10500136384649537,0.060694356571160415,4.0,3.0,0.0,0.012491665320341494,0.031720669382538015,1.0,1.0,13.0,1.9588252419504575,1.0
req_352,IS_1786_2008_H,1,synthetic,0.33432891118365954,2.0,5.23206914478529,2.0,0.6204061033729108,0.1729828795755878,0.15275644518275286,0.5987405994011552,4.0,5.0,0.0,0.0,0.031181266309763207,1.0,1.0,18.0,3.066627142788299,1.0
req_530,IS_875_Part5_1987_H,0,synthetic,0.2665225472431689,2.0,3.333341324501249,2.0,0.6502192519522421,0.20533804283922055,0.19928581490132607,,1.0,1.0,0.0,0.0,0.03232898960357614,1.0,1.0,39.0,2.0405695578921974,1.0
req_634,IS_269_2015_H,1,synthetic,0.34426655790315347,2.0,3.289271740503979,2.0,0.3995513768001694,0.20296902669843753,0.1824494520762986,0.004677730661461599,0.0,0.0,1.0,0.3590925727969013,0.032293876675885985,2.0,1.0,11.0,2.096496075559089,2.0
req_160,IS_456_2000,0,synthetic,0.2979554220678,1.0,2.1876186668632465,1.0,0.1569521838682373,0.1453864706480292,0.1453864706480292,0.1985613935852235,4.0,3.0,0.0,0.0,0.0314354017968283,2.0,1.0,26.0,1.3874357362171537,2.0
req_627,IS_1200_Part1_1992_H,0,synthetic,,,2.986211535989764,2.0,0.3219803703379714,0.2438762767183578,0.25908900658804424,0.633479080257485,4.0,4.0,0.0,0.040802787451248275,0.032274320656908266,2.0,1.0,34.0,3.2692995121976587,2.0
req_020,IS_875_Part1_1987_H,0,synthetic,0.28515751150302393,4.0,1.5704765153921096,7.0,0.32824736344902083,0.10360162905041109,0.08878183842011596,0.20295417626561144,2.0,2.0,0.0,0.013813054854937144,0.031491528096844044,7.0,1.0,39.0,2.72762129496545,7.0
req_135,IS_1786_2008,0,synthetic,0.1872645944806666,8.0,2.301969638405496,3.0,0.0600567079766421,0.0466861102723442,0.0466861102723442,0.0110163155467236,4.0,1.0,0.0,0.0,0.0326760288715852,1.0,1.0,18.0,1.9513376346089768,1.0
req_046,IS_9595_1996,0,synthetic,0.1870219265511344,4.0,1.6856355093262358,6.0,0.3097108034795442,0.1448248138140186,0.1448248138140186,0.0,0.0,0.0,0.0,0.2668433312933492,0.0317020468414739,4.0,1.0,30.0,1.6763030617995365,4.0
req_069,IS_8112_2013_H,0,synthetic,0.14794815811038178,4.0,1.4481201546465814,3.0,0.22753436075947936,0.10637910839473708,0.10982596553569463,0.2154652243021084,3.0,0.0,0.0,0.1601417421231049,0.03221871256611327,2.0,1.0,13.0,3.004894397618533,2.0
req_056,IS_13920_2016_H,1,synthetic,0.2350849806257118,4.0,2.387480508504934,1.0,0.15074906843659816,0.18271740863524638,0.11543183016287425,0.08688104457670588,4.0,0.0,0.0,0.0,0.032467361854552075,2.0,1.0,10.0,2.960349585066086,2.0
req_005,IS_10262_2019,1,manual,0.2961949052583588,1.0,2.578860500687274,1.0,0.3973597071195131,0.24,0.24,0.0,1.0,0.0,0.0,0.0,0.0327868852459016,1.0,1.0,7.0,1.5203252032520325,1.0
req_178,IS_875_Part2_1987_H,1,synthetic,0.11056024532457119,1.0,2.68197988051699,2.0,0.19399197710256186,0.1484953599658983,0.1506598481576216,,2.0,1.0,0.0,0.0,0.03159210822683354,1.0,1.0,39.0,2.039344142986742,1.0
req_021,IS_732_2019_H,0,synthetic,0.11188845987357536,7.0,,,0.24867835630027865,0.17332640843271116,0.1638470692512754,0.2530022987650024,4.0,1.0,0.0,0.0,0.031545072289534355,6.0,1.0,7.0,2.5878237141878744,6.0
req_614,IS_875_Part3_2015_H,1,synthetic,0.1796871247207136,2.0,1.2249350995903325,1.0,0.22742613187094318,0.18147947175463058,0.17694797278029914,0.10849145811292218,4.0,,0.0,0.014722913403198609,0.0319604308536434,1.0,1.0,11.0,1.74600426085806,1.0
req_189,IS_1489_Part1_2015,0,synthetic,0.2877979478634099,1.0,2.4022556114541858,1.0,0.4030407342590451,0.1601156732181185,0.1601156732181185,0.0,0.0,0.0,0.0,0.0,0.0319290997691485,1.0,1.0,11.0,2.559903615978479,1.0
req_182,IS_2062_2011_H,0,synthetic,0.1944814426976808,2.0,0.8587608707126531,1.0,0.1375434232779291,0.08478199742019057,0.07218445443399107,0.024292461070720875,1.0,3.0,0.0,0.0,0.031857663120367766,1.0,1.0,15.0,2.3195799189539965,1.0
req_301,IS_1201_1220_1978,0,synthetic,0.1455896224803351,2.0,1.4762160741399493,2.0,0.3954265456192805,0.1054683898619456,0.1054683898619456,0.0,0.0,2.0,0.0,0.1381815278230012,0.0310694569871142,2.0,1.0,48.0,2.5923668478881523,2.0
req_268,IS_1904_1986_H,0,synthetic,0.20650782545535518,2.0,1.021209150860637,1.0,0.33236794285053034,0.08413336409699244,0.09106160539939111,0.22526040469015338,4.0,2.0,0.0,0.20598245874274101,,,1.0,40.0,2.3431308376594697,
req_005,IS_383_2016_H,0,manual,0.05292695438617816,7.0,0.6864189745254496,5.0,0.15225091997703527,0.05659102252393546,0.0716914038455639,0.02140783899326469,1.0,0.0,0.0,0.0,0.031474356986270574,7.0,1.0,10.0,2.4963139831696317,7.0
req_305,IS_3495_Part1_1992_H,1,synthetic,0.10748835717908152,1.0,0.9122229748075733,1.0,0.33083451649669854,0.07875342018049696,0.12032250588765939,0.020321071353886506,2.0,0.0,0.0,,0.03266048938581577,2.0,1.0,34.0,2.311031420725543,2.0
req_147,IS_1200_Part1_1992_H,1,synthetic,0.3270241320353435,2.0,4.614305010842661,2.0,0.47316844633694705,0.10827198626921897,0.11098441170829072,0.7171346130429912,2.0,2.0,1.0,0.5971274348206328,0.032034866681431004,2.0,1.0,34.0,2.1918182755276123,2.0
req_602,IS_2212_1991,0,synthetic,0.084670689601324,2.0,1.4101869715331483,2.0,0.1815208707471533,0.0399601589961675,0.0399601589961675,0.1459898260092752,4.0,3.0,0.0,0.0,0.0317905267921752,2.0,1.0,35.0,2.6584136488194585,2.0
req_524,IS_2911_Part1_Sec2_2010_H,0,synthetic,0.2047875496520912,2.0,1.6365771630627706,1.0,0.1612982285669632,0.09136524974463776,0.10628849458604274,0.07590711495260412,1.0,1.0,0.0,0.0,,,1.0,16.0,2.00329562713077,
req_080,IS_2911_Part1_Sec2_2010,1,synthetic,0.5739218204906247,1.0,3.336818666458747,1.0,0.2800130220583891,0.4122276473320861,0.4122276473320861,0.6622370661199765,1.0,2.0,1.0,0.7285617474127362,0.0327774490561738,1.0,1.0,16.0,1.2783574791191066,1.0
req_440,IS_875_Part1_1987,0,synthetic,0.2939408372556635,1.0,1.566463146713731,1.0,0.3343448509947801,0.0582727779297453,0.0582727779297453,0.2654049461660107,2.0,2.0,0.0,0.0,0.031279260639051,2.0,1.0,39.0,3.000724107915276,2.0
req_269,IS_875_Part2_1987_H,0,synthetic,0.21842361100396704,2.0,2.149573410698861,1.0,0.2508792298990701,0.06345034038363787,0.07029115229246656,0.0625872811825798,0.0,0.0,0.0,0.008668167569028336,0.032019230205637315,2.0,1.0,39.0,2.326344810389177,2.0
req_065,IS_1536_2001,0,synthetic,0.0373210342797574,8.0,1.2677781713559324,8.0,0.3708352945473009,0.1501904143685004,0.1501904143685004,0.2449359677799391,2.0,1.0,0.0,0.0,0.0310905796054556,7.0,0.5,25.0,2.059642836421016,7.0
req_007,IS_800_2007,0,manual,0.2448706713730799,6.0,1.2019600853246677,4.0,0.3903600291794132,0.1851851851851851,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0320020481310803,3.5,1.0,19.0,2.2872340425531914,3.5
req_413,IS_2062_2011_H,1,synthetic,0.2306627865750976,2.0,,,0.39488827549761607,0.17712660019239426,0.17474722807819332,0.056406768627667817,0.0,0.0,0.0,0.0,0.03245324032559574,2.0,1.0,15.0,2.7492826216422324,2.0
req_124,IS_1554_Part1_1988,0,synthetic,0.2895989132810128,4.0,1.3331110795131622,8.0,0.2193750017076743,0.0730486273593614,0.0730486273593614,0.0569327508658954,4.0,2.0,0.0,0.1216826376563929,0.0315506489257166,8.0,0.5,38.0,3.203671544469132,8.0
req_591,IS_2911_Part1_Sec2_2010_H,0,synthetic,0.13150357281453035,2.0,2.369079662299555,1.0,0.3136103064811388,0.1372829940439512,0.1393940988294536,0.1675382980897608,2.0,2.0,0.0,0.04242881572155797,0.031723171445878634,1.0,1.0,16.0,2.488878581288574,1.0
req_111,IS_2309_1989_H,0,synthetic,0.2691304504774534,2.0,3.3063529949187838,2.0,0.3905508701307194,0.13578968652548074,0.15193569901518125,0.6189134377935028,4.0,4.0,1.0,0.3376986835470469,0.03185143099566715,6.0,1.0,37.0,1.6709574129851579,6.0
req_066,IS_269_2015,0,synthetic,0.0665364119611301,7.0,0.4871692860247158,7.0,0.3988353515957282,0.1577881872677209,0.1577881872677209,0.0,0.0,2.0,0.0,0.0,0.0327780826839155,1.0,1.0,11.0,1.815565791236548,1.0
req_010,IS_732_2019,0,manual,0.1111884507748483,7.0,0.3215444171208739,8.0,0.1318760946791574,0.0714285714285714,0.0714285714285714,0.0,1.0,0.0,0.0,0.0,0.0314980158730158,7.5,1.0,7.0,1.989795918367347,7.5
req_392,IS_456_2000,0,synthetic,0.0795939985118846,2.0,0.5192857505171217,2.0,0.14782750540163,0.1141662993666645,0.1141662993666645,0.0,0.0,1.0,0.0,0.0,0.0310788114152571,2.0,1.0,26.0,2.416433576415017,2.0
req_013,IS_73_2013_H,1,manual,0.17053546829396304,3.0,1.5572725935946585,3.0,0.2832509747277801,0.11439729265221704,0.08809310829059391,0.058172391544968095,1.0,2.0,0.0,0.0,0.03219246463468516,4.0,1.0,13.0,1.6507861790869833,4.0
req_113,IS_2212_1991_H,1,synthetic,0.36068238257423363,2.0,3.6022505922009986,2.0,0.5807972427347589,0.28723073459808224,0.2974644063392492,0.6921608210865143,3.0,3.0,0.0,0.5805157797414742,0.03242920234752223,6.0,1.0,35.0,2.9848806911997707,6.0
req_134,IS_3067_1988,1,synthetic,0.6135050508296749,1.0,2.0205627632473084,3.0,0.7977100043382265,0.2719199814573793,0.2719199814573793,0.7567355223973753,3.0,2.0,1.0,0.7229864148195403,0.0315823587244682,8.0,1.0,38.0,2.1853937449182146,8.0
req_335,IS_2074_1992_H,1,synthetic,0.15954381378758342,1.0,2.094174538320055,1.0,0.26341538363823946,0.10145372031844993,0.11256189263759092,0.0,0.0,0.0,0.0,0.005727472814370774,0.03222859582198224,2.0,1.0,34.0,1.8091595579864015,2.0
req_610,IS_456_2000_H,1,synthetic,0.1507524802538329,2.0,0.7168495750545968,1.0,0.2682369955500239,0.11203029195593538,0.10007733654295381,0.06936677041173911,1.0,0.0,0.0,0.027056466176282677,0.03174311825444892,1.0,1.0,26.0,1.8125409146881333,1.0
req_330,IS_1077_1992,0,synthetic,0.0237956450497559,2.0,1.1471674113992083,2.0,0.2409826990460674,0.0980342122386527,0.0980342122386527,0.212192593111823,1.0,2.0,0.0,0.0,0.0329309474624761,1.0,1.0,34.0,1.884693631510392,1.0
req_486,IS_2932_1974_H,0,synthetic,0.12476487161337993,2.0,2.3033359134912788,2.0,0.2833464729457269,0.12548762784952108,0.1436905694815077,0.036698826356000365,0.0,0.0,0.0,0.15788455304705562,0.0325997497154286,2.0,1.0,52.0,2.053352528508488,2.0
req_282,IS_458_2003,1,synthetic,0.183377650829963,2.0,1.4416042376968847,1.0,0.2981423969999719,0.1304347826086956,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.032258064516129,2.0,1.0,23.0,2.0434782608695654,2.0
req_355,IS_783_1985_H,0,synthetic,0.15174804449012003,1.0,0.902468724867853,1.0,0.3860478822416826,0.05241178817884737,0.07181240386416042,0.07929457574555882,0.0,0.0,0.0,0.0,0.031837640931636706,1.0,1.0,41.0,1.8997714774953236,1.0
req_063,IS_456_2000_H,1,synthetic,0.2191793230454748,6.0,5.395300621183633,2.0,0.3520183715906147,0.3568889745173707,0.3553393299789197,0.6401616489609643,4.0,5.0,0.0,0.4546757210508022,0.032367327209946846,4.0,1.0,26.0,2.0818860460587065,4.0
req_046,IS_3495_Part1_1992_H,1,synthetic,0.2494498633632334,2.0,4.240442965998713,2.0,0.3034053008656339,0.2879095579174143,0.30356899112761965,0.0,0.0,0.0,1.0,0.01281671336520335,0.03180528649750873,3.0,1.0,34.0,2.1836747857944494,3.0
req_118,IS_2911_Part1_Sec2_2010_H,1,synthetic,0.12913154623005874,6.0,2.165537913322016,4.0,0.2515392890231706,0.08278783129637017,0.044949047781803385,0.17623360777694605,2.0,0.0,0.0,0.00133992395127088,0.03194647469186373,3.0,1.0,16.0,2.3554591051091682,3.0
req_170,IS_2212_1991_H,0,synthetic,0.1657918496550872,1.0,,,0.23990811241832166,,0.13608625198976662,0.08469500817556683,3.0,0.0,0.0,0.0,0.03221504826632317,2.0,1.0,35.0,2.251452562714148,2.0
req_298,IS_1489_Part1_2015_H,0,synthetic,0.17099163588894492,1.0,1.1108941136966541,1.0,0.2682983278140777,0.17713118618963788,0.18306731595399747,0.06870322514545935,0.0,0.0,0.0,0.0,0.03186617145169708,1.0,1.0,11.0,1.6326784763622408,1.0
req_085,IS_2911_Part1_Sec1_2010_H,0,synthetic,0.10961809488625884,5.0,2.0656740727265985,4.0,0.15390357870094715,0.06606673352188623,0.05416024455841389,0.07715633729676868,0.0,0.0,0.0,0.06943298767556669,0.03254950481008748,2.0,1.0,16.0,1.7305164831929156,2.0
req_465,IS_269_2015_H,0,synthetic,0.26419790495332035,1.0,2.4456654723027165,2.0,0.31211976926561935,0.14665655687217322,0.15459088722395012,0.007596611265642001,2.0,1.0,0.0,0.6911952390690759,0.03216436485484743,2.0,1.0,11.0,2.078041723004954,2.0
req_443,IS_1201_1220_1978,0,synthetic,0.1647123968239496,2.0,0.1382708137559544,2.0,0.1253776397832143,0.1449307749150293,0.1449307749150293,0.1701633582725974,2.0,2.0,0.0,0.2429466048825831,0.0323392103922053,1.0,1.0,48.0,2.987512555625503,1.0
req_246,IS_2932_1974_H,1,synthetic,0.35133820117032694,2.0,,,0.47993462429379863,0.25716015965108413,0.2668069298052056,0.6399326550529197,1.0,2.0,1.0,0.4878352905889828,0.03140297600511437,1.0,1.0,52.0,1.8312833789058671,1.0
req_047,IS_2212_1991,0,synthetic,0.084670689601324,6.0,1.4101869715331483,6.0,0.1815208707471533,0.0399601589961675,0.0399601589961675,0.1459898260092752,4.0,3.0,0.0,0.0,0.0317905267921752,5.0,1.0,35.0,2.6584136488194585,5.0
req_599,IS_8329_2000,0,synthetic,0.1315047289294583,2.0,1.6188764813396754,1.0,0.2301418575569815,0.0412006648234768,0.0412006648234768,0.0,0.0,3.0,0.0,0.0,0.0319444393648121,2.0,1.0,26.0,1.707177941695763,2.0
req_054,IS_1893_Part1_2016_H,0,synthetic,0.22474836255452188,4.0,2.1174090510256507,8.0,0.22832595537002306,0.16920094106483333,0.19107610256375687,0.09726355001389349,2.0,2.0,0.0,0.003344018437952561,0.03148101653035007,3.0,1.0,10.0,2.3220815765070038,3.0
req_464,IS_1642_1989,0,synthetic,0.0823081952814845,2.0,2.6094043822578503,1.0,0.1755474826406476,0.0204928398303306,0.0204928398303306,0.2720640132809376,4.0,0.0,0.0,0.0,0.0312982889853335,2.0,1.0,37.0,1.4616942829034223,2.0
req_324,IS_2911_Part1_Sec2_2010_H,0,synthetic,0.24961312705442107,2.0,2.2377959063157244,2.0,0.5761599961765554,0.2398245592336387,0.22223990292914425,0.3245782333784248,4.0,5.0,0.0,0.29366900214688707,0.03206344418074257,2.0,1.0,16.0,2.684012210959677,2.0
req_520,IS_2074_1992,0,synthetic,0.1714334494473205,1.0,2.317122133706033,1.0,0.2646274997504396,0.1814974585819872,0.1814974585819872,0.1350209271740724,4.0,2.0,0.0,0.0,0.0315546227062614,2.0,1.0,34.0,3.077535863034834,2.0
req_556,IS_1642_1989,1,synthetic,0.4836463222364005,1.0,2.082819190824152,1.0,0.6630729977995413,0.4463282763801204,0.4463282763801204,0.804570982622471,4.0,5.0,0.0,0.7537639368364368,0.0313948351848958,2.0,1.0,37.0,2.6143997855104315,2.0
req_044,IS_3067_1988,0,synthetic,0.0645001476981093,8.0,0.3096460266694097,7.0,0.2959701726552952,0.1253656439386618,0.1253656439386618,0.1142713196455562,4.0,1.0,0.0,0.0,0.0320111021489713,8.0,1.0,38.0,2.2609684156855145,8.0
req_513,IS_2074_1992_H,0,synthetic,0.07800748185437872,1.0,1.052759640302583,1.0,0.2692297808971256,0.08675482424773233,0.059301491321662236,0.012460586786231412,2.0,0.0,0.0,0.024159822900925543,0.03170336650429426,1.0,1.0,34.0,3.2095490967247016,1.0
req_419,IS_13920_2016_H,0,synthetic,0.2385567718638028,2.0,3.535708296927613,2.0,0.3387005430717062,0.13664876606346654,0.164291524263802,0.06560885520914142,0.0,0.0,0.0,0.009171994002150645,0.03229574354993329,2.0,1.0,10.0,1.661069939941364,2.0
req_152,IS_269_2015,0,synthetic,0.1308305556342422,2.0,0.0720040563901435,2.0,0.1247773706341754,0.1833906966631329,0.1833906966631329,0.1409022687030627,1.0,2.0,0.0,0.0,0.0329611795641262,1.0,1.0,11.0,2.011567108650348,1.0
req_040,IS_10262_2019_H,1,synthetic,0.12213509399682428,5.0,0.9927983326210515,5.0,0.14190784468535675,0.08798873820159592,0.10614671016756004,0.009478690606412585,0.0,1.0,0.0,0.014141624715898438,0.031577152892531074,5.0,1.0,7.0,2.224223203562711,5.0
req_071,IS_1536_2001_H,0,synthetic,0.11740622940029452,7.0,0.6847653063848259,7.0,0.41180846109254166,0.11567730312318412,0.12284968845467971,0.03426173495616627,1.0,0.0,0.0,0.10074840003314729,0.031812647362250805,4.0,0.5,25.0,1.7236334039241203,4.0
req_326,IS_783_1985_H,1,synthetic,0.37891812652811524,2.0,3.071352821732499,2.0,0.41156117333776826,0.17539071129289766,0.18873673647090916,0.39516691968597334,2.0,2.0,0.0,0.0,0.03156926867352655,1.0,1.0,41.0,2.978805122021253,1.0
req_030,IS_8112_2013,0,synthetic,0.142279810899976,4.0,1.4964417504361585,4.0,0.2104674359822939,0.0572301901125938,0.0572301901125938,0.2714515435020531,2.0,2.0,0.0,0.0,0.0327134640646078,1.0,1.0,13.0,3.0491472538774635,1.0
req_126,IS_875_Part1_1987_H,1,synthetic,0.24170025352591937,4.0,2.98046868190205,2.0,0.3989762498689462,0.14529144425511745,0.13250992416704313,0.6706441779628338,4.0,5.0,0.0,,0.03265541049444821,3.0,1.0,39.0,2.9475488098668325,3.0
req_126,IS_2911_Part1_Sec2_2010_H,1,synthetic,0.22513742219759347,6.0,2.027626560235422,4.0,0.1031495520801255,0.09632881318631688,0.08983434123102912,0.10011252476279425,3.0,0.0,0.0,0.114503893742365,0.03226762752581446,6.0,1.0,16.0,2.4659323804983564,6.0
req_229,IS_8329_2000,1,synthetic,0.3654474212607184,1.0,3.246417077346323,1.0,0.5288111327028915,0.2836833608003512,0.2836833608003512,0.8994068181458861,3.0,4.0,0.0,0.5831416573445942,0.031176039723405,2.0,1.0,26.0,2.421371943508164,2.0
req_411,IS_814_2004_H,1,synthetic,0.21168977623258628,1.0,1.3355746624853768,1.0,0.3437925409089799,0.11584196120498322,0.09734167435258763,0.04647298550043294,0.0,0.0,0.0,0.0,0.0323201958630625,2.0,1.0,22.0,1.7666468285948322,2.0
req_042,IS_1893_Part1_2016_H,0,synthetic,0.2427076589582971,3.0,1.928251029018496,5.0,0.29167845344727045,0.16407667624876696,,0.15976362838894725,1.0,0.0,0.0,0.0,0.032617657160293786,2.0,1.0,10.0,2.1713309153260494,2.0
req_015,IS_456_2000,0,manual,0.2576291260888997,1.0,2.269280704723416,1.0,0.3651483716701106,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0327868852459016,1.0,1.0,26.0,2.9038461538461537,1.0
req_044,IS_458_2003,0,synthetic,0.1764353644139252,6.0,1.2554211879783936,4.0,0.4352507350800317,0.030948573349011,0.030948573349011,0.1278820857839975,2.0,2.0,0.0,0.2493404602139837,0.032798533530247,1.0,1.0,23.0,2.0069627764038662,1.0
req_115,IS_1893_Part1_2016,0,synthetic,0.2613108082661522,3.0,2.296278076724604,5.0,0.2333841506362209,0.1280441795167918,0.1280441795167918,0.0,0.0,0.0,0.0,0.1297922941149317,0.0324489894268561,1.0,1.0,10.0,3.437109729002811,1.0
req_585,IS_1786_2008_H,1,synthetic,0.2663086054579446,2.0,0.9321473624183341,1.0,0.1871520125863098,0.1267213165330502,0.13281794569289873,0.2311944583357769,1.0,0.0,0.0,0.0,0.03189598034366798,2.0,1.0,18.0,2.0876627962193033,2.0
